Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Gender_encoded,Item Purchased_encoded,Category_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Preferred Payment Method_encoded,Frequency of Purchases_encoded,Is_High_Value,Is_Frequent_Buyer,Has_Subscription,Used_Discount,Used_Promo,Customer_Engagement_Score,Age_Group,Age_Group_encoded,Spending_Per_Purchase
84,-0.5306229730499226,Male,Dress,Clothing,-0.8345605234042844,Texas,M,Turquoise,Summer,0.48880901619350764,Yes,Debit Card,Standard,Yes,Yes,0.5987053082739373,Bank Transfer,Weekly,1,5,1,42,1,21,2,1,3,4,1,1,0,6,0,1,1,1,1,3,,1,-0.5220227387030624
85,0.5216182167144386,Male,Coat,Outerwear,-1.172364759600152,Arizona,S,Peach,Spring,0.9077267930367581,Yes,Cash,Standard,Yes,Yes,1.1525196999886884,Bank Transfer,Every 3 Months,1,4,3,2,2,15,1,1,1,4,1,1,0,2,0,1,1,1,1,3,Young Adult,0,-0.5446476330071743
86,0.5873832910747112,Male,Sunglasses,Accessories,1.4878436004423052,New Mexico,M,Charcoal,Winter,1.0473660519845074,Yes,Credit Card,Next Day Air,Yes,Yes,-1.6165522585850673,Debit Card,Bi-Weekly,1,22,0,30,1,4,3,1,2,3,1,1,3,1,1,0,1,1,1,3,Young Adult,0,-2.4131670587936442
87,-1.3198038653731934,Male,Hoodie,Clothing,-0.792334993879801,Nevada,L,Pink,Spring,-0.06974801959749076,Yes,Venmo,2-Day Shipping,Yes,Yes,1.498653694810408,Cash,Bi-Weekly,1,9,1,27,0,16,1,1,5,0,1,1,1,1,0,1,1,1,1,3,,1,-0.31710476546847816
88,0.5216182167144386,Male,Shoes,Footwear,-0.2856286395859996,Ohio,M,Green,Fall,-0.06974801959749076,Yes,Debit Card,2-Day Shipping,Yes,Yes,1.2909732979173763,Debit Card,Fortnightly,1,17,2,34,1,8,0,1,3,0,1,1,3,3,0,1,1,1,1,3,Young Adult,0,-0.1246756738045145
89,-0.7279181961307403,Male,T-shirt,Clothing,-0.5389818167329002,Wyoming,M,Orange,Fall,-0.3490265374929906,Yes,Credit Card,Free Shipping,Yes,Yes,0.6679321072382812,Credit Card,Monthly,1,24,1,49,1,14,0,1,2,2,1,1,2,4,0,1,1,1,1,3,,1,-0.3231437385214272
90,0.1927928449130758,Male,Jacket,Outerwear,0.981137246148504,California,XL,Pink,Fall,-0.20938727854524067,Yes,Bank Transfer,Next Day Air,Yes,Yes,-0.7166038720485968,Cash,Quarterly,1,10,3,4,3,16,0,1,0,3,1,1,1,5,1,0,1,1,1,3,Young Adult,0,3.019915543557773
91,-1.254038791012921,Male,Hat,Accessories,-0.49675628720841686,South Carolina,L,Violet,Summer,-1.1868620911794894,Yes,Venmo,Express,Yes,Yes,0.25257131345221784,Credit Card,Monthly,1,8,0,39,0,22,2,1,5,1,1,1,2,4,0,1,1,1,1,3,,1,-0.39658922559810544
92,-0.004502378167741921,Male,Scarf,Accessories,1.6567457185402392,South Carolina,S,Green,Winter,1.1870053109322567,Yes,PayPal,Standard,Yes,Yes,-0.508923475155565,Credit Card,Every 3 Months,1,15,0,39,2,8,3,1,4,4,1,1,2,2,1,0,1,1,1,3,,1,3.019915543557773
93,1.1135038859568918,Male,Jacket,Outerwear,1.1500393642464377,Texas,M,Olive,Winter,0.9077267930367581,Yes,Cash,2-Day Shipping,Yes,Yes,-0.8550574699772845,Venmo,Every 3 Months,1,10,3,42,1,13,3,1,1,0,1,1,5,2,1,0,1,1,1,3,Young Adult,0,3.019915543557773
94,-0.46485789868964994,Male,Sweater,Clothing,0.09440112613435148,Florida,M,Purple,Fall,1.0473660519845074,Yes,PayPal,Standard,Yes,Yes,1.429426895846064,Credit Card,Weekly,1,23,1,8,1,17,0,1,4,4,1,1,2,6,1,1,1,1,1,3,,1,0.03885736438324712
95,0.9162086628760742,Male,Skirt,Clothing,0.6855585394771198,Nevada,S,Silver,Spring,1.1870053109322567,Yes,Bank Transfer,Free Shipping,Yes,Yes,0.18334451448787395,Credit Card,Weekly,1,19,1,27,2,19,1,1,0,2,1,1,2,6,1,1,1,1,1,3,Young Adult,0,0.5793397705264343
96,-0.46485789868964994,Male,Sneakers,Footwear,1.6989712480647226,Missouri,L,Pink,Fall,0.06989123935025852,Yes,PayPal,Free Shipping,Yes,Yes,1.567880493774752,PayPal,Monthly,1,20,2,24,0,16,0,1,4,2,1,1,4,4,1,1,1,1,1,3,,1,0.6616239549244974
97,-0.7936832704910128,Male,Gloves,Accessories,0.5588819509036694,Delaware,S,Gold,Spring,-0.20938727854524067,Yes,Venmo,Express,Yes,Yes,1.2217464989530324,Venmo,Every 3 Months,1,6,0,7,2,6,1,1,5,1,1,1,5,2,1,1,1,1,1,3,,1,0.25155072874742235
98,-1.5170990884540112,Male,Shoes,Footwear,1.361167011868855,Virginia,M,Teal,Winter,1.4662838288277564,Yes,PayPal,Store Pickup,Yes,Yes,0.8063857051669691,Cash,Annually,1,17,2,45,1,20,3,1,4,5,1,1,1,0,1,1,1,1,1,3,,1,0.7535306595791726
99,-1.5828641628142837,Male,Jeans,Clothing,0.30552877375676873,New York,XL,Teal,Spring,-1.6057798680227386,Yes,Cash,Next Day Air,Yes,Yes,-0.37046987722687724,Bank Transfer,Annually,1,11,1,31,3,20,1,1,1,3,1,1,0,0,1,0,1,1,1,3,,1,0.48532828327720656
100,-1.1882737166526482,Male,Hoodie,Clothing,-0.8345605234042844,Missouri,XL,Indigo,Summer,-0.06974801959749076,Yes,Cash,Express,Yes,Yes,0.5294785093095934,Debit Card,Quarterly,1,9,1,24,3,9,2,1,1,1,1,1,3,5,0,1,1,1,1,3,,1,-0.5456503758140447
101,1.1792689603171644,Male,Sunglasses,Accessories,1.6145201890157557,South Dakota,M,Maroon,Fall,-1.4661406090749887,Yes,PayPal,Express,Yes,Yes,0.39102491138090567,Cash,Fortnightly,1,22,0,40,1,12,0,1,4,1,1,1,1,3,1,1,1,1,1,3,Young Adult,0,1.1606695004570267
102,-1.1225086422923756,Male,Coat,Outerwear,1.0655883051974708,North Dakota,XL,White,Spring,1.1870053109322567,Yes,Venmo,Express,Yes,Yes,1.7063340917034397,Credit Card,Bi-Weekly,1,4,3,33,3,23,1,1,5,1,1,1,2,1,1,1,1,1,1,3,,1,0.39373864020120325
103,0.4558531423541661,Male,Socks,Clothing,0.30552877375676873,Oklahoma,L,Violet,Winter,1.4662838288277564,Yes,Credit Card,Next Day Air,Yes,Yes,0.6679321072382812,Credit Card,Quarterly,1,21,1,35,0,22,3,1,2,3,1,1,2,5,1,1,1,1,1,3,Young Adult,0,0.18317818359085092
104,0.6531483654349838,Male,Boots,Footwear,1.2344904232954046,West Virginia,L,Red,Winter,0.3491697572457584,Yes,Debit Card,Next Day Air,Yes,Yes,-0.23201627929818944,Venmo,Bi-Weekly,1,3,2,47,0,18,3,1,3,3,1,1,5,1,1,0,1,1,1,3,Young Adult,0,1.6074434783165505
105,0.7189134397952563,Male,Sunglasses,Accessories,-1.5101689957960196,New Hampshire,L,Pink,Spring,0.9077267930367581,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,-1.6857790575494114,PayPal,Monthly,1,22,0,28,0,16,1,1,0,0,1,1,4,4,0,0,1,1,1,3,Young Adult,0,2.2021217754775337
106,1.6396244808390725,Male,Backpack,Accessories,1.5300691299667888,New York,M,Charcoal,Fall,-0.20938727854524067,Yes,Bank Transfer,Next Day Air,Yes,Yes,-1.4780986606563795,Bank Transfer,Annually,1,0,0,31,1,4,0,1,0,3,1,1,0,0,1,0,1,1,1,3,Young Adult,0,-3.0890889008847315
107,1.3107991090377096,Male,Jacket,Outerwear,-1.0456881710267016,Minnesota,L,White,Summer,-0.06974801959749076,Yes,Cash,Standard,Yes,Yes,0.39102491138090567,Credit Card,Monthly,1,10,3,22,0,23,2,1,1,4,1,1,2,4,0,1,1,1,1,3,Young Adult,0,-0.7517393559750274
108,-1.0567435679321031,Male,Sneakers,Footwear,0.30552877375676873,Maryland,L,Olive,Winter,-0.9075835732839896,Yes,Cash,Next Day Air,Yes,Yes,1.429426895846064,PayPal,Fortnightly,1,20,2,19,0,13,3,1,1,3,1,1,4,3,1,1,1,1,1,3,,1,0.12576166596293745
109,1.705389555199345,Male,Socks,Clothing,0.8122351280505701,Montana,L,Purple,Spring,-0.4886657964407405,Yes,Bank Transfer,Next Day Air,Yes,Yes,0.46025171034524953,Bank Transfer,Bi-Weekly,1,21,1,25,0,17,1,1,0,3,1,1,0,1,1,1,1,1,1,3,Young Adult,0,0.5562295337825915
110,0.9162086628760742,Male,T-shirt,Clothing,1.0655883051974708,Alabama,M,Violet,Spring,-1.6057798680227386,Yes,Cash,Next Day Air,Yes,Yes,1.2217464989530324,Bank Transfer,Fortnightly,1,24,1,0,1,22,1,1,1,3,1,1,0,3,1,1,1,1,1,3,Young Adult,0,0.47961741166222827
111,0.7846785141555289,Male,Backpack,Accessories,-1.4257179367470527,New York,M,Black,Summer,0.3491697572457584,Yes,Bank Transfer,Standard,Yes,Yes,0.04489091655918616,Venmo,Fortnightly,1,0,0,31,1,1,2,1,0,4,1,1,5,3,0,1,1,1,1,3,Young Adult,0,-1.364465815668037
112,-1.1882737166526482,Male,Belt,Accessories,0.6433330099526363,Massachusetts,L,Purple,Summer,1.7455623467232562,Yes,PayPal,Free Shipping,Yes,Yes,-1.13196466583466,Credit Card,Annually,1,1,0,20,0,17,2,1,4,2,1,1,2,0,1,0,1,1,1,3,,1,-3.0890889008847315
113,-0.46485789868964994,Male,Gloves,Accessories,0.22107771470780183,Florida,M,Red,Spring,0.7680875340890075,Yes,Credit Card,Free Shipping,Yes,Yes,0.18334451448787395,PayPal,Bi-Weekly,1,6,0,8,1,18,1,1,2,2,1,1,4,1,1,1,1,1,1,3,,1,0.18682447250239673
114,-0.004502378167741921,Male,Hat,Accessories,-0.24340311006151613,New Jersey,L,Maroon,Winter,-0.9075835732839896,Yes,Debit Card,Next Day Air,Yes,Yes,-0.37046987722687724,PayPal,Quarterly,1,8,0,29,0,12,3,1,3,3,1,1,4,5,0,0,1,1,1,3,,1,-0.38664251519738085
115,1.705389555199345,Male,Coat,Outerwear,1.4878436004423052,Massachusetts,S,Blue,Summer,-0.06974801959749076,Yes,Venmo,Store Pickup,Yes,Yes,-1.13196466583466,Cash,Weekly,1,4,3,20,2,2,2,1,5,5,1,1,1,6,1,0,1,1,1,3,Young Adult,0,-3.0890889008847315
116,0.5873832910747112,Male,Skirt,Clothing,1.445618070917822,Wyoming,M,Gray,Spring,0.06989123935025852,Yes,Cash,Standard,Yes,Yes,1.567880493774752,Debit Card,Every 3 Months,1,19,1,49,1,7,1,1,1,4,1,1,3,2,1,1,1,1,1,3,Young Adult,0,0.5629615842413218
117,0.7189134397952563,Male,Shoes,Footwear,1.1078138347219544,Virginia,S,Blue,Spring,-0.4886657964407405,Yes,PayPal,Free Shipping,Yes,Yes,-0.9242842689416284,Venmo,Annually,1,17,2,45,2,2,1,1,4,2,1,1,5,0,1,0,1,1,1,3,Young Adult,0,3.019915543557773
118,0.3900880679938935,Male,Sandals,Footwear,-1.172364759600152,South Dakota,L,Yellow,Summer,1.1870053109322567,Yes,Bank Transfer,Express,Yes,Yes,0.25257131345221784,Cash,Fortnightly,1,14,2,40,0,24,2,1,0,1,1,1,1,3,0,1,1,1,1,3,Young Adult,0,-0.9359664771253557
119,0.3900880679938935,Male,Sweater,Clothing,-0.6234328757818672,Kentucky,L,Orange,Fall,1.4662838288277564,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,0.11411771552353005,Cash,Bi-Weekly,1,23,1,16,0,14,0,1,0,0,1,1,1,1,0,1,1,1,1,3,Young Adult,0,-0.5595754085006294
120,-0.39909282432937737,Male,Coat,Outerwear,0.6855585394771198,Wyoming,M,Orange,Fall,0.7680875340890075,Yes,Debit Card,Express,Yes,Yes,1.2909732979173763,Cash,Annually,1,4,3,49,1,14,0,1,3,1,1,1,1,0,1,1,1,1,1,3,,1,0.2992433565682896
121,1.3107991090377096,Male,Hat,Accessories,1.0233627756729873,West Virginia,L,Red,Summer,0.3491697572457584,Yes,PayPal,Express,Yes,Yes,0.46025171034524953,Bank Transfer,Annually,1,8,0,47,0,18,2,1,4,1,1,1,0,0,1,1,1,1,1,3,Young Adult,0,0.7008125848597925
122,-1.6486292371745563,Male,Shorts,Clothing,0.516656421379186,Virginia,M,Olive,Winter,0.6284482751412582,Yes,Cash,Standard,Yes,Yes,-0.9935110679059723,Cash,Fortnightly,1,18,1,45,1,13,3,1,1,4,1,1,1,3,1,0,1,1,1,3,,1,3.019915543557773
123,-0.26756267560883223,Male,Backpack,Accessories,-0.8345605234042844,Washington,L,Brown,Spring,1.4662838288277564,Yes,Credit Card,2-Day Shipping,Yes,Yes,1.2909732979173763,Cash,Fortnightly,1,0,0,46,0,3,1,1,2,0,1,1,1,3,0,1,1,1,1,3,,1,-0.3642820822760994
124,0.8504435885158015,Male,Sweater,Clothing,1.2344904232954046,Louisiana,L,Brown,Fall,-0.9075835732839896,Yes,Debit Card,Free Shipping,Yes,Yes,1.429426895846064,Cash,Weekly,1,23,1,17,0,3,0,1,3,2,1,1,1,6,1,1,1,1,1,3,Young Adult,0,0.5081405929135748
125,-0.004502378167741921,Male,Sweater,Clothing,1.1078138347219544,Nevada,M,Gray,Spring,-0.9075835732839896,Yes,PayPal,Next Day Air,Yes,Yes,1.7063340917034397,PayPal,Annually,1,23,1,27,1,7,1,1,4,3,1,1,4,0,1,1,1,1,1,3,,1,0.40934112241281584
126,0.32432299363362094,Male,Shorts,Clothing,-0.24340311006151613,California,M,Indigo,Winter,-0.20938727854524067,Yes,Cash,Next Day Air,Yes,Yes,1.3602000968817203,Venmo,Every 3 Months,1,18,1,4,1,9,3,1,1,3,1,1,5,2,0,1,1,1,1,3,Young Adult,0,-0.10312816713426061
127,-0.07026745252801449,Male,Shorts,Clothing,-1.0034626415022183,Mississippi,L,Pink,Spring,0.20953049829800843,Yes,Bank Transfer,Store Pickup,Yes,Yes,1.567880493774752,Cash,Every 3 Months,1,18,1,23,0,16,1,1,0,5,1,1,1,2,0,1,1,1,1,3,,1,-0.3907746656960429
128,-1.3198038653731934,Male,Sweater,Clothing,1.2344904232954046,Mississippi,M,Gray,Winter,1.4662838288277564,Yes,Venmo,Next Day Air,Yes,Yes,0.04489091655918616,Credit Card,Weekly,1,23,1,23,1,7,3,1,5,3,1,1,2,6,1,1,1,1,1,3,,1,1.1814538759323963
129,-1.5828641628142837,Male,Scarf,Accessories,-1.172364759600152,California,M,Gold,Spring,1.3266445698800071,Yes,Venmo,Standard,Yes,Yes,-0.3012430782625333,Credit Card,Fortnightly,1,15,0,4,1,6,1,1,5,4,1,1,2,3,0,0,1,1,1,3,,1,-1.6777862560345795
130,-1.3198038653731934,Male,Dress,Clothing,0.30552877375676873,Pennsylvania,XL,Olive,Summer,0.6284482751412582,Yes,Cash,2-Day Shipping,Yes,Yes,1.6371072927390957,PayPal,Bi-Weekly,1,5,1,37,3,13,2,1,1,0,1,1,4,1,1,1,1,1,1,3,,1,0.11585754383145475
131,-0.004502378167741921,Male,Scarf,Accessories,-0.8767860529287679,Kentucky,L,Violet,Fall,-0.06974801959749076,Yes,Credit Card,Next Day Air,Yes,Yes,-0.8550574699772845,PayPal,Fortnightly,1,15,0,16,0,22,0,1,2,3,1,1,4,3,0,0,1,1,1,3,,1,-3.0890889008847315
132,-1.0567435679321031,Male,Skirt,Clothing,-1.2990413481736023,Maine,L,Indigo,Summer,0.20953049829800843,Yes,PayPal,Standard,Yes,Yes,1.429426895846064,Credit Card,Weekly,1,19,1,18,0,9,2,1,4,4,1,1,2,6,0,1,1,1,1,3,,1,-0.5347110260427089
133,-0.925213419211558,Male,Backpack,Accessories,-0.07450099196358233,New Mexico,M,Orange,Fall,1.3266445698800071,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,1.1525196999886884,PayPal,Weekly,1,0,0,30,1,14,0,1,0,0,1,1,4,6,0,1,1,1,1,3,,1,-0.03461106161489432
134,0.5216182167144386,Male,Sweater,Clothing,0.22107771470780183,Montana,M,Violet,Winter,-1.7454191269704884,Yes,Bank Transfer,Next Day Air,Yes,Yes,-0.024335882405157744,Venmo,Annually,1,23,1,25,1,22,3,1,0,3,1,1,5,0,1,0,1,1,1,3,Young Adult,0,0.2265920317463262
135,-0.07026745252801449,Male,Hat,Accessories,1.445618070917822,Texas,L,Gray,Fall,1.605923087775507,Yes,Credit Card,Store Pickup,Yes,Yes,-0.024335882405157744,Cash,Monthly,1,8,0,42,0,7,0,1,2,5,1,1,1,4,1,0,1,1,1,3,,1,1.481675962913842
136,-0.07026745252801449,Male,Sandals,Footwear,0.8966861870995371,Kansas,M,Purple,Fall,0.48880901619350764,Yes,PayPal,Express,Yes,Yes,-0.9242842689416284,PayPal,Quarterly,1,14,2,15,1,17,0,1,4,1,1,1,4,5,1,0,1,1,1,3,,1,3.019915543557773
137,-0.3333277499691048,Male,Blouse,Clothing,1.1078138347219544,South Carolina,M,White,Winter,-0.6283050553884905,Yes,Credit Card,Free Shipping,Yes,Yes,-1.4780986606563795,Debit Card,Quarterly,1,2,1,39,1,23,3,1,2,2,1,1,3,5,1,0,1,1,1,3,,1,-2.3171239032567916
138,1.5738594064787998,Male,Sneakers,Footwear,-0.7078839348308341,Colorado,M,Turquoise,Spring,1.3266445698800071,Yes,Cash,Free Shipping,Yes,Yes,0.875612504131313,PayPal,Weekly,1,20,2,5,1,21,1,1,1,2,1,1,4,6,0,1,1,1,1,3,Young Adult,0,-0.3774148089072852
139,1.5738594064787998,Male,Skirt,Clothing,-1.2990413481736023,Georgia,M,Maroon,Winter,0.9077267930367581,Yes,Cash,Store Pickup,Yes,Yes,1.1525196999886884,Bank Transfer,Weekly,1,19,1,9,1,12,3,1,1,5,1,1,0,6,0,1,1,1,1,3,Young Adult,0,-0.6034980066293605
140,0.32432299363362094,Male,Coat,Outerwear,1.4878436004423052,Florida,M,White,Fall,0.06989123935025852,Yes,Debit Card,Store Pickup,Yes,Yes,0.32179811241656175,Venmo,Annually,1,4,3,8,1,23,0,1,3,5,1,1,5,0,1,1,1,1,1,3,Young Adult,0,1.1256209147720546
141,1.245034034677437,Male,Shirt,Clothing,-1.3412668776980858,North Carolina,L,Yellow,Fall,0.20953049829800843,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,1.7063340917034397,Credit Card,Weekly,1,16,1,32,0,24,0,1,0,0,1,1,2,6,0,1,1,1,1,3,Young Adult,0,-0.4956028458607106
142,0.7846785141555289,Male,Gloves,Accessories,-0.5812073462573837,Virginia,M,Turquoise,Fall,1.605923087775507,Yes,PayPal,Free Shipping,Yes,Yes,1.3602000968817203,PayPal,Weekly,1,6,0,45,1,21,0,1,4,2,1,1,4,6,0,1,1,1,1,3,Young Adult,0,-0.24625342021859534
143,-0.46485789868964994,Male,Jacket,Outerwear,-0.07450099196358233,Nebraska,L,Violet,Fall,-0.9075835732839896,Yes,PayPal,Free Shipping,Yes,Yes,0.5294785093095934,Credit Card,Fortnightly,1,10,3,26,0,22,0,1,4,2,1,1,2,3,0,1,1,1,1,3,,1,-0.048710061311820645
144,-0.925213419211558,Male,Coat,Outerwear,-0.49675628720841686,Missouri,M,Beige,Fall,-1.4661406090749887,Yes,Bank Transfer,Store Pickup,Yes,Yes,-0.024335882405157744,PayPal,Quarterly,1,4,3,24,1,0,0,1,0,5,1,1,4,5,0,0,1,1,1,3,,1,-0.509146824455321
145,-1.6486292371745563,Male,Shoes,Footwear,-0.7078839348308341,New Jersey,M,Silver,Fall,-0.7679443143362397,Yes,Credit Card,Express,Yes,Yes,-0.024335882405157744,Cash,Monthly,1,17,2,29,1,19,0,1,2,1,1,1,1,4,0,0,1,1,1,3,,1,-0.7255406056910996
146,-1.3198038653731934,Male,Jewelry,Accessories,1.4878436004423052,Missouri,M,Teal,Fall,1.0473660519845074,Yes,Venmo,Standard,Yes,Yes,1.2909732979173763,Debit Card,Quarterly,1,12,0,24,1,20,0,1,5,4,1,1,3,5,1,1,1,1,1,3,,1,0.649437338180606
147,0.5216182167144386,Male,Skirt,Clothing,-1.256815818649119,Colorado,S,Black,Fall,0.3491697572457584,Yes,Debit Card,Standard,Yes,Yes,-0.3012430782625333,Venmo,Fortnightly,1,19,1,5,2,1,0,1,3,4,1,1,5,3,0,0,1,1,1,3,Young Adult,0,-1.7986452506603192
148,1.245034034677437,Male,Shoes,Footwear,0.17885218518331839,Idaho,M,Purple,Summer,-0.3490265374929906,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,0.39102491138090567,Bank Transfer,Fortnightly,1,17,2,11,1,17,2,1,0,0,1,1,0,3,1,1,1,1,1,3,Young Adult,0,0.12857583190639432
149,-0.46485789868964994,Male,Gloves,Accessories,1.2767159528198881,Wyoming,M,Gray,Fall,-1.6057798680227386,Yes,PayPal,Store Pickup,Yes,Yes,1.498653694810408,Debit Card,Annually,1,6,0,49,1,7,0,1,4,5,1,1,3,0,1,1,1,1,1,3,,1,0.5109615451999491
150,-0.39909282432937737,Male,Pants,Clothing,0.6855585394771198,Delaware,M,White,Summer,-0.7679443143362397,Yes,Venmo,Free Shipping,Yes,Yes,-0.7858306710129406,PayPal,Monthly,1,13,1,7,1,23,2,1,5,2,1,1,4,4,1,0,1,1,1,3,,1,3.019915543557773
151,-0.5963880474101951,Male,Boots,Footwear,1.5300691299667888,California,L,Cyan,Fall,1.605923087775507,Yes,Bank Transfer,Standard,Yes,Yes,-0.5781502741199089,Debit Card,Every 3 Months,1,3,2,4,0,5,0,1,0,4,1,1,3,2,1,0,1,1,1,3,,1,3.019915543557773
152,-1.0567435679321031,Male,Sunglasses,Accessories,-0.5389818167329002,North Dakota,L,Turquoise,Fall,1.0473660519845074,Yes,Debit Card,Next Day Air,Yes,Yes,-1.5473254596207235,Venmo,Annually,1,22,0,33,0,21,0,1,3,3,1,1,5,0,0,0,1,1,1,3,,1,0.9847556097726476
153,-0.925213419211558,Male,Shirt,Clothing,1.0655883051974708,South Carolina,S,Brown,Summer,0.7680875340890075,Yes,PayPal,Express,Yes,Yes,1.1525196999886884,Venmo,Annually,1,16,1,39,2,3,2,1,4,1,1,1,5,0,1,1,1,1,1,3,,1,0.4950423009847811
154,1.6396244808390725,Male,Hoodie,Clothing,-0.2011775805370327,North Carolina,M,Maroon,Winter,-0.7679443143362397,Yes,Debit Card,Standard,Yes,Yes,-0.23201627929818944,Debit Card,Annually,1,9,1,32,1,12,3,1,3,4,1,1,3,0,0,0,1,1,1,3,Young Adult,0,-0.26195552732965427
155,-0.20179760124855964,Male,Dress,Clothing,1.6145201890157557,Oklahoma,M,Charcoal,Fall,-0.20938727854524067,Yes,Debit Card,Next Day Air,Yes,Yes,-0.3012430782625333,Venmo,Quarterly,1,5,1,35,1,4,0,1,3,3,1,1,5,5,1,0,1,1,1,3,,1,2.3105605666148303
156,1.245034034677437,Male,Socks,Clothing,0.7277840690016032,Maine,S,Olive,Spring,0.7680875340890075,Yes,Cash,Free Shipping,Yes,Yes,-0.3012430782625333,Bank Transfer,Quarterly,1,21,1,18,2,13,1,1,1,2,1,1,0,5,1,0,1,1,1,3,Young Adult,0,1.0415411230445635
157,-0.5963880474101951,Male,Shorts,Clothing,-1.4257179367470527,Missouri,M,Lavender,Fall,0.3491697572457584,Yes,Venmo,Standard,Yes,Yes,1.0140661020600008,Debit Card,Annually,1,18,1,24,1,10,0,1,5,4,1,1,3,0,0,1,1,1,1,3,,1,-0.7078804093315598
158,-0.5306229730499226,Male,Hat,Accessories,0.3477543032812522,Vermont,S,Yellow,Fall,-1.0472228322317396,Yes,Debit Card,Next Day Air,Yes,Yes,-1.6857790575494114,Bank Transfer,Fortnightly,1,8,0,44,2,24,0,1,3,3,1,1,0,3,1,0,1,1,1,3,,1,-0.5070937927500009
159,-1.254038791012921,Male,Shirt,Clothing,0.5588819509036694,Connecticut,XL,Teal,Fall,0.48880901619350764,Yes,Bank Transfer,Standard,Yes,Yes,1.7063340917034397,Bank Transfer,Monthly,1,16,1,6,3,20,0,1,0,4,1,1,0,4,1,1,1,1,1,3,,1,0.20650885366185298
160,0.9162086628760742,Male,Gloves,Accessories,-1.3834924072225694,New Hampshire,M,Charcoal,Fall,0.06989123935025852,Yes,Debit Card,Store Pickup,Yes,Yes,0.9448393030956568,Bank Transfer,Every 3 Months,1,6,0,28,1,4,0,1,3,5,1,1,0,2,0,1,1,1,1,3,Young Adult,0,-0.7113659236629086
161,-1.1225086422923756,Male,Gloves,Accessories,-1.5523945253205031,Texas,M,Orange,Summer,1.1870053109322567,Yes,Bank Transfer,Free Shipping,Yes,Yes,0.5987053082739373,Venmo,Monthly,1,6,0,42,1,14,2,1,0,2,1,1,5,4,0,1,1,1,1,3,,1,-0.9710323205197622
162,1.376564183397982,Male,Backpack,Accessories,-0.45453075768393336,North Dakota,M,Olive,Fall,-1.0472228322317396,Yes,Venmo,Express,Yes,Yes,0.25257131345221784,Venmo,Fortnightly,1,0,0,33,1,13,0,1,5,1,1,1,5,3,0,1,1,1,1,3,Young Adult,0,-0.3628781473776522
163,0.6531483654349838,Male,Sunglasses,Accessories,0.6011074804281529,California,M,Turquoise,Summer,-1.0472228322317396,Yes,Credit Card,Store Pickup,Yes,Yes,0.39102491138090567,PayPal,Bi-Weekly,1,22,0,4,1,21,2,1,2,5,1,1,4,1,1,1,1,1,1,3,Young Adult,0,0.4321327932448156
164,0.6531483654349838,Male,Skirt,Clothing,0.30552877375676873,Virginia,M,Purple,Summer,-0.4886657964407405,Yes,PayPal,Standard,Yes,Yes,-1.201191464799004,Debit Card,Weekly,1,19,1,45,1,17,2,1,4,4,1,1,3,6,1,0,1,1,1,3,Young Adult,0,-1.5185970938777178
165,0.9819737372363467,Male,Handbag,Accessories,0.22107771470780183,Delaware,S,Purple,Spring,-1.6057798680227386,Yes,Debit Card,Free Shipping,Yes,Yes,-1.4088718616920357,Credit Card,Fortnightly,1,7,0,7,2,17,1,1,3,2,1,1,2,3,1,0,1,1,1,3,Young Adult,0,-0.5407017098044243
166,-0.13603252688828707,Male,Handbag,Accessories,0.009950067085384573,Kentucky,S,Yellow,Winter,-1.3265013501272394,Yes,Credit Card,Store Pickup,Yes,Yes,-1.2704182637633479,Cash,Monthly,1,7,0,16,2,24,3,1,2,5,1,1,1,4,1,0,1,1,1,3,,1,-0.03679510010497002
167,0.12702777055280323,Male,Sneakers,Footwear,-1.2145902891246354,Delaware,XL,Indigo,Fall,0.3491697572457584,Yes,Cash,Store Pickup,Yes,Yes,0.32179811241656175,Cash,Monthly,1,20,2,7,3,9,0,1,1,5,1,1,1,4,0,1,1,1,1,3,Young Adult,0,-0.9188924372906504
168,-0.7279181961307403,Male,Gloves,Accessories,-1.3834924072225694,Arkansas,M,Green,Fall,0.3491697572457584,Yes,Venmo,Express,Yes,Yes,-0.7858306710129406,Credit Card,Every 3 Months,1,6,0,3,1,8,0,1,5,1,1,1,2,2,0,0,1,1,1,3,,1,-3.0890889008847315
169,-0.6621531217704677,Male,Shoes,Footwear,0.8544606575750536,Louisiana,M,Magenta,Summer,-1.0472228322317396,Yes,Bank Transfer,Express,Yes,Yes,-1.4088718616920357,Cash,Fortnightly,1,17,2,17,1,11,2,1,0,1,1,1,1,3,1,0,1,1,1,3,,1,-2.089800589453714
